x,y
0.45537323798218987,0.197896475733475
-0.7106849190944475,-0.01566073872219537
-0.0550095164861929,-0.21924338177661623
-0.45455451107980727,-0.2623079688309309
-0.10821361083201805,-0.04111319037942166
-0.8975524067664928,-0.24112928429837818
0.7348024907303494,0.08560776090645643
0.2252665007988609,-0.24953117491168642
-0.32743823994506444,0.1875610244254125
1.2042254843133238,0.28920812059234957
0.17033197408830547,-0.21321241421310294
1.0000793029093251,0.3606265072324854
-0.6715165633594682,-0.0720747636351032
1.1922161563991507,0.34937990369445265
0.24017420509193582,0.1324512662907518
0.5565923888898514,0.33924733551266906
-1.2311390888032698,-0.30157224742195027
0.15265992580652274,-0.032224333139030024
1.376117955469943,0.4389050194880657
-0.705213114119547,-0.18692398635416027
-1.2503541532412024,-0.6158527467053452
-1.8765101084780165,-0.587438868639975
-1.4710568984778534,-0.7576869379635248
-1.5034644679660039,-0.6391752913522826
-0.3743174720024021,-0.12447326608637561
0.87852482589222,0.3865290473020056
0.04379606530228575,-0.13360093707284143
0.5459828435062852,0.09789868532533491
0.14156912654701717,-0.03319345268900966
0.0635824494337492,0.0026003742177041914
-0.0887046212662992,-0.05084308715641993
0.13241180824589355,-0.05258966446701869
0.42914314386081237,0.1394515202742384
-0.5624501660995314,-0.35545979973482783
0.5982938287413968,0.3053588786596192
-0.35266947378909586,0.2778729045016903
0.2927081377431583,-0.05885337230364588
1.4921632469566237,0.24374680132654183
-0.32113688351077574,-0.21198878371371824
-0.42874183870380655,-0.16243147412180028
0.05566021815846598,0.04722804601885011
-0.1866690795903888,-0.05752362868355279
-0.3159768897224637,-0.13566613265746788
-0.9522872924809886,-0.20343127621474483
-0.6172168705296928,-0.16860795605042095
0.26072412351108243,0.28382726780703793
-1.2960687227320984,-0.5875015083327423
0.1302044364165764,0.10653659974038618
0.0362026915310073,-0.07142595220212351
0.4514068288039194,0.2200217462090922
0.7823436171641022,0.15583634261331558
-1.9152793952905691,-0.8412263811413127
1.3347052662111705,0.1770082747074838
-0.5572415535553438,0.09782177032582899
-0.25403015749338176,0.006535856664278693
0.03834264146846239,-0.14159225320190597
1.669006818762346,0.2582638838031875
-0.4012013017360435,-0.12490065133457608
1.339802976104429,0.5546998947511015
0.31216077538561204,0.17060543600074968
2.0951768340115513,0.6464873446375877
-0.6856530796067453,-0.2375253749630733
-0.9812321593591005,-0.5307957332980906
0.38151615084688173,0.21606760064890315
0.08353861810384089,0.257654663999833
0.15622704295661638,0.010726371074333236
-0.898591325618534,-0.46516976906334945
0.21667377802103938,-0.13526539099053692
0.3990912763057593,0.1868245239609231
-0.390120283917219,-0.0557531130260491
0.1511367907084867,-0.035001733813416036
-0.025994727909912863,-0.05301942712588418
-0.5556780881206816,-0.2823207194372079
-0.4144372026664578,-0.1611577687020534
-0.5436960940610973,-0.4311614567758672
1.427591447499168,0.5345541401448729
0.45186186734666195,-0.14350285930798962
0.8073694040524741,0.1445241918910205
-0.4612512082608801,-0.3088740278796747
-0.10635944761748295,0.24002562874429395
-1.0981033386108714,-0.5662486871643857
0.8384085456738412,0.2783800067455952
0.3127083097370869,-0.010600123267777883
1.955875852221967,0.638224113538674
-1.1083035213676484,-0.39505365784405105
0.39864720557220024,0.02318655255760607
